datetime,store_id,store_taxonomies,customer_id,customer_taxonomies,product_id,product_taxonomies,action,elasticity_type,current_discount_pct,recommended_discount_pct,expected_revenue_change_pct,expected_profit_change_pct,base_qty,simulated_qty,base_revenue,base_profit,simulated_revenue,simulated_profit,estimated_discount_cost
2024-12-18 14:08:00,S09,convenience,C0382,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,18,18.0,992.77,739.84,1053.9,800.96,0.0
2024-06-04 17:44:00,S09,convenience,C0494,at_risk,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,19,19.0,1047.93,780.94,1112.45,845.46,0.0
2024-09-26 09:47:00,S13,supermarket,C0035,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,14,14.0,772.16,575.43,819.7,622.97,0.0
2024-06-27 17:56:00,S10,specialty,C0053,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,19,19.0,1047.93,780.94,1112.45,845.46,0.0
2024-04-25 13:13:00,S08,supermarket,C0365,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,24,24.0,1323.7,986.45,1405.2,1067.95,0.0
2024-03-28 18:31:00,S12,convenience,C0358,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,13,13.0,717.0,534.33,761.15,578.47,0.0
2024-06-02 18:17:00,S10,specialty,C0125,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,17,17.0,937.62,698.74,995.35,756.47,0.0
2024-10-14 19:15:00,S07,convenience,C0027,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,17,17.0,937.62,698.74,995.35,756.47,0.0
2024-06-02 13:19:00,S03,supermarket,C0238,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,24,24.0,1323.7,986.45,1405.2,1067.95,0.0
2024-03-18 17:51:00,S02,convenience,C0079,at_risk,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,17,17.0,937.62,698.74,995.35,756.47,0.0
2024-04-08 13:04:00,S18,supermarket,C0112,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,15,15.0,827.31,616.53,878.25,667.47,0.0
2024-06-09 18:39:00,S20,convenience,C0480,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,14,14.0,772.16,575.43,819.7,622.97,0.0
2024-12-16 18:23:00,S04,mini_mart,C0322,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,14,14.0,772.16,575.43,819.7,622.97,0.0
2024-06-19 09:16:00,S07,convenience,C0067,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,20,20.0,1103.08,822.04,1171.0,889.96,0.0
2024-01-10 20:07:00,S08,supermarket,C0213,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,18,18.0,992.77,739.84,1053.9,800.96,0.0
2024-05-16 11:03:00,S12,convenience,,General Customer,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,12,12.0,661.85,493.23,702.6,533.98,0.0
2024-11-14 09:27:00,S09,convenience,C0108,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,11,11.0,606.7,452.12,644.05,489.48,0.0
2024-05-30 14:04:00,S16,hypermarket,C0356,loyal,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,11,11.0,606.7,452.12,644.05,489.48,0.0
2024-05-20 11:19:00,S04,mini_mart,C0383,new,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,15,15.0,827.31,616.53,878.25,667.47,0.0
2024-06-29 12:00:00,S13,supermarket,C0401,loyal,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,13,13.0,717.0,534.33,761.15,578.47,0.0
2024-03-16 19:49:00,S19,mini_mart,C0397,occasional,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,15,15.0,827.31,616.53,878.25,667.47,0.0
2024-01-05 20:51:00,S17,convenience,C0200,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,15,15.0,827.31,616.53,878.25,667.47,0.0
2024-06-09 20:37:00,S14,mini_mart,,General Customer,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,14,14.0,772.16,575.43,819.7,622.97,0.0
2024-08-14 08:34:00,S11,hypermarket,C0115,churned,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,22,22.0,1213.39,904.25,1288.1,978.96,0.0
2024-06-14 11:14:00,S05,specialty,C0404,at_risk,P008,commodity,Reduce Discount,inelastic,5.8,0,6.2,2.8,17,17.0,937.62,698.74,995.35,756.47,0.0
2024-08-02 08:08:00,S10,specialty,C0241,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,8,8.0,1261.03,844.16,1302.72,885.85,0.0
2024-10-26 11:14:00,S03,supermarket,C0094,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-08-23 18:21:00,S04,mini_mart,C0338,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-01-16 08:44:00,S08,supermarket,C0354,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-12-29 19:08:00,S02,convenience,C0469,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-06-25 11:17:00,S10,specialty,C0298,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,13,13.0,2049.18,1371.76,2116.92,1439.51,0.0
2024-12-20 19:47:00,S14,mini_mart,C0172,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,13,13.0,2049.18,1371.76,2116.92,1439.51,0.0
2024-08-05 11:00:00,S14,mini_mart,C0318,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-01-25 09:12:00,S10,specialty,C0477,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-11-25 09:05:00,S13,supermarket,C0090,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,14,14.0,2206.81,1477.28,2279.76,1550.24,0.0
2024-04-28 09:05:00,S10,specialty,C0047,unknown,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,13,13.0,2049.18,1371.76,2116.92,1439.51,0.0
2024-11-25 17:23:00,S07,convenience,C0216,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-06-23 17:56:00,S11,hypermarket,C0199,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,8,8.0,1261.03,844.16,1302.72,885.85,0.0
2024-01-23 11:13:00,S18,supermarket,C0485,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-03-01 13:18:00,S07,convenience,C0397,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-05-10 13:15:00,S04,mini_mart,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-11-21 18:43:00,S15,specialty,C0182,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-09-12 08:11:00,S10,specialty,C0316,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-02-07 18:00:00,S09,convenience,C0153,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-08-18 15:18:00,S04,mini_mart,C0487,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-09-06 12:34:00,S20,convenience,C0112,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-07-27 15:33:00,S01,hypermarket,C0232,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-08-16 12:28:00,S09,convenience,C0124,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-08-20 15:21:00,S11,hypermarket,C0142,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,16,16.0,2522.07,1688.33,2605.44,1771.7,0.0
2024-02-12 11:52:00,S01,hypermarket,C0309,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-02-24 11:58:00,S07,convenience,C0373,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-08-12 13:43:00,S01,hypermarket,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-07-11 20:49:00,S16,hypermarket,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-07-23 17:51:00,S14,mini_mart,C0275,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-05-10 19:45:00,S03,supermarket,C0308,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,14,14.0,2206.81,1477.28,2279.76,1550.24,0.0
2024-08-09 18:40:00,S01,hypermarket,C0100,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-11-12 10:47:00,S17,convenience,C0172,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-12-07 15:58:00,S12,convenience,C0059,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,15,15.0,2364.44,1582.8,2442.6,1660.97,0.0
2024-04-07 18:08:00,S03,supermarket,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,13,13.0,2049.18,1371.76,2116.92,1439.51,0.0
2024-10-17 16:58:00,S01,hypermarket,C0351,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-08-31 20:26:00,S19,mini_mart,C0287,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-10-18 12:06:00,S13,supermarket,C0281,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-09-14 18:47:00,S06,hypermarket,C0461,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-10-09 18:19:00,S04,mini_mart,C0482,occasional,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-04-06 09:36:00,S06,hypermarket,C0171,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-08-19 15:45:00,S05,specialty,C0001,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,13,13.0,2049.18,1371.76,2116.92,1439.51,0.0
2024-01-14 09:22:00,S20,convenience,C0064,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-11-15 19:34:00,S10,specialty,C0006,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-12-29 13:21:00,S10,specialty,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,16,16.0,2522.07,1688.33,2605.44,1771.7,0.0
2024-03-22 20:43:00,S14,mini_mart,C0375,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-05-18 08:09:00,S19,mini_mart,C0283,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,7,7.0,1103.4,738.64,1139.88,775.12,0.0
2024-08-16 11:28:00,S18,supermarket,C0188,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,10,10.0,1576.29,1055.2,1628.4,1107.31,0.0
2024-09-08 16:40:00,S14,mini_mart,C0248,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-10-20 08:40:00,S06,hypermarket,C0231,loyal,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-09-26 15:36:00,S02,convenience,C0353,new,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,14,14.0,2206.81,1477.28,2279.76,1550.24,0.0
2024-11-18 15:11:00,S11,hypermarket,C0269,at_risk,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-06-12 19:22:00,S06,hypermarket,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,9,9.0,1418.66,949.68,1465.56,996.58,0.0
2024-06-20 18:55:00,S09,convenience,C0090,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-02-20 17:00:00,S03,supermarket,,General Customer,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,12,12.0,1891.55,1266.24,1954.08,1328.77,0.0
2024-09-16 16:07:00,S15,specialty,C0225,churned,P009,commodity,Reduce Discount,inelastic,3.2,0,3.3,3.1,11,11.0,1733.92,1160.72,1791.24,1218.04,0.0
2024-06-06 19:34:00,S12,convenience,C0416,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-05-01 19:43:00,S11,hypermarket,C0129,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-07-13 19:43:00,S15,specialty,C0461,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,6,11.34,1129.26,801.77,1643.5,1024.52,490.92
2024-04-22 19:52:00,S14,mini_mart,C0047,unknown,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-01-27 11:11:00,S18,supermarket,C0288,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-04-23 08:31:00,S06,hypermarket,C0307,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-04-21 08:54:00,S09,convenience,C0085,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,10,18.9,1882.1,1336.29,2739.17,1707.53,818.19
2024-06-28 08:56:00,S20,convenience,C0460,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,11,20.79,2070.31,1469.92,3013.08,1878.28,900.01
2024-11-29 12:17:00,S19,mini_mart,C0136,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-11-17 15:02:00,S05,specialty,C0208,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-03-14 10:46:00,S10,specialty,C0035,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-07-21 17:24:00,S11,hypermarket,C0096,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,10,18.9,1882.1,1336.29,2739.17,1707.53,818.19
2024-08-24 16:46:00,S11,hypermarket,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-09-14 15:22:00,S06,hypermarket,C0192,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-06-30 14:45:00,S09,convenience,C0234,unknown,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,10,18.9,1882.1,1336.29,2739.17,1707.53,818.19
2024-01-24 08:17:00,S03,supermarket,C0298,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-04-20 13:43:00,S01,hypermarket,C0078,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-04-08 14:06:00,S09,convenience,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-05-26 16:46:00,S17,convenience,C0222,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-04-02 16:52:00,S20,convenience,C0319,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,11,20.79,2070.31,1469.92,3013.08,1878.28,900.01
2024-05-20 11:38:00,S09,convenience,C0285,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,15,28.35,2823.15,2004.44,4108.75,2561.3,1227.29
2024-12-16 10:38:00,S09,convenience,C0465,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,10,18.9,1882.1,1336.29,2739.17,1707.53,818.19
2024-04-02 19:38:00,S02,convenience,C0284,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-02-16 12:24:00,S15,specialty,C0257,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-04-16 12:15:00,S19,mini_mart,C0483,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-04-24 16:12:00,S11,hypermarket,C0395,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-10-11 17:49:00,S06,hypermarket,C0112,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,11,20.79,2070.31,1469.92,3013.08,1878.28,900.01
2024-01-28 14:17:00,S05,specialty,C0120,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-01-25 09:50:00,S16,hypermarket,C0020,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-04-10 12:42:00,S17,convenience,C0310,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,11,20.79,2070.31,1469.92,3013.08,1878.28,900.01
2024-02-11 09:06:00,S07,convenience,C0256,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-07-04 13:04:00,S01,hypermarket,C0367,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-05-07 12:25:00,S17,convenience,C0108,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,6,11.34,1129.26,801.77,1643.5,1024.52,490.92
2024-07-15 15:28:00,S10,specialty,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-03-15 13:15:00,S07,convenience,C0276,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-09-07 18:55:00,S03,supermarket,C0246,loyal,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,15,28.35,2823.15,2004.44,4108.75,2561.3,1227.29
2024-01-20 11:09:00,S08,supermarket,C0437,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,11,20.79,2070.31,1469.92,3013.08,1878.28,900.01
2024-11-14 18:03:00,S04,mini_mart,C0342,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-07-07 19:46:00,S20,convenience,C0489,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-06-22 17:38:00,S15,specialty,C0184,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-03-10 09:27:00,S14,mini_mart,C0432,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-12-08 12:20:00,S02,convenience,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-09-27 08:33:00,S12,convenience,C0453,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-07-28 14:42:00,S15,specialty,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-04-26 09:49:00,S10,specialty,C0437,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-07-30 13:25:00,S15,specialty,C0364,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-08-05 10:26:00,S02,convenience,C0323,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,13,24.57,2446.73,1737.18,3560.91,2219.79,1063.65
2024-11-14 09:18:00,S14,mini_mart,,General Customer,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-09-01 17:30:00,S12,convenience,C0335,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-05-18 14:01:00,S14,mini_mart,C0333,new,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,15,28.35,2823.15,2004.44,4108.75,2561.3,1227.29
2024-12-10 18:54:00,S18,supermarket,C0095,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-05-29 15:37:00,S19,mini_mart,C0187,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-08-26 13:31:00,S09,convenience,C0350,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-10-04 18:20:00,S16,hypermarket,C0209,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,9,17.01,1693.89,1202.66,2465.25,1536.78,736.37
2024-03-12 15:16:00,S01,hypermarket,C0010,churned,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,8,15.12,1505.68,1069.03,2191.33,1366.03,654.55
2024-12-15 15:18:00,S20,convenience,C0444,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-08-09 15:49:00,S06,hypermarket,C0387,occasional,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,14,26.46,2634.94,1870.81,3834.83,2390.54,1145.47
2024-07-20 11:30:00,S04,mini_mart,C0069,at_risk,P010,commodity,Increase Discount,elastic,0.0,23,45.5,27.8,12,22.68,2258.52,1603.55,3287.0,2049.04,981.83
2024-11-07 09:58:00,S01,hypermarket,C0482,occasional,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,12,20.91,2587.2,1992.14,3472.11,2434.98,1037.12
2024-03-08 17:02:00,S14,mini_mart,C0248,new,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,8,13.94,1724.8,1328.1,2314.74,1623.32,691.42
2024-05-24 17:07:00,S20,convenience,C0330,churned,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,6,10.46,1293.6,996.07,1736.05,1217.49,518.56
2024-06-26 12:51:00,S10,specialty,C0406,loyal,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,8,13.94,1724.8,1328.1,2314.74,1623.32,691.42
2024-05-22 14:20:00,S08,supermarket,C0384,at_risk,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,9,15.69,1940.4,1494.11,2604.08,1826.24,777.84
2024-01-30 18:19:00,S20,convenience,C0441,loyal,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,9,15.69,1940.4,1494.11,2604.08,1826.24,777.84
2024-11-03 16:10:00,S15,specialty,C0355,churned,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,7,12.2,1509.2,1162.08,2025.4,1420.41,604.99
2024-11-16 16:50:00,S15,specialty,,General Customer,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,10,17.43,2156.0,1660.12,2893.42,2029.15,864.27
2024-12-01 08:25:00,S13,supermarket,C0383,new,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,8,13.94,1724.8,1328.1,2314.74,1623.32,691.42
2024-04-02 15:09:00,S19,mini_mart,C0249,at_risk,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,10,17.43,2156.0,1660.12,2893.42,2029.15,864.27
2024-12-23 17:58:00,S18,supermarket,,General Customer,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,7,12.2,1509.2,1162.08,2025.4,1420.41,604.99
2024-01-07 13:16:00,S03,supermarket,C0318,new,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,4,6.97,862.4,664.05,1157.37,811.66,345.71
2024-11-10 08:35:00,S15,specialty,C0222,occasional,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,7,12.2,1509.2,1162.08,2025.4,1420.41,604.99
2024-03-22 11:40:00,S13,supermarket,C0039,at_risk,P011,commodity,Increase Discount,elastic,0.0,23,34.2,22.2,8,13.94,1724.8,1328.1,2314.74,1623.32,691.42
