datetime,product_id,price,qty,customer_id,promotion_id,store_id,po_id
2024-04-21 13:58:00,P079,84.31,10,C0252,,S10,PO00917
2024-07-18 15:53:00,P064,92.21,5,C0422,,S18,PO00918
2024-09-02 20:39:00,P062,326.69,5,C0063,,S03,PO00919
2024-03-27 16:58:00,P036,103.81,11,C0393,,S05,PO00920
2024-06-26 11:36:00,P054,259.41,16,C0205,,S17,PO00921
2024-02-17 10:51:00,P032,217.12,20,C0020,,S13,PO00922
2024-09-26 20:30:00,P046,116.21,14,C0492,,S18,PO00923
2024-12-03 09:53:00,P063,306.62,18,,PROMO040,S11,PO00924
2024-03-10 18:14:00,P050,194.04,10,C0277,,S06,PO00925
2024-07-08 20:40:00,P004,237.36,5,C0327,,S20,PO00926
2024-12-17 20:31:00,P029,128.63,18,C0031,,S09,PO00927
2024-12-14 09:17:00,P008,61.14,13,C0484,,S17,PO00928
2024-07-10 20:24:00,P046,116.14,16,C0239,,S06,PO00929
2024-02-25 20:19:00,P013,115.59,17,C0254,,S08,PO00930
2024-09-01 13:34:00,P035,127.91,9,,,S02,PO00931
2024-12-01 17:54:00,P029,123.99,19,C0398,,S12,PO00932
2024-12-15 13:16:00,P023,67.14,11,C0181,,S08,PO00933
2024-01-16 10:40:00,P076,97.84,16,C0326,,S12,PO00934
2024-07-19 12:41:00,P076,92.4,18,C0029,,S12,PO00935
2024-06-05 13:58:00,P073,115.43,15,C0146,,S19,PO00936
2024-04-06 08:23:00,P025,16.33,10,,,S18,PO00937
2024-06-09 19:41:00,P040,72.67,16,,PROMO015,S02,PO00938
2024-03-10 09:22:00,P012,346.21,13,C0058,,S08,PO00939
2024-06-30 20:48:00,P078,181.74,9,C0225,,S01,PO00940
2024-10-21 20:41:00,P068,45.8,6,C0490,,S01,PO00941
2024-12-19 17:03:00,P043,311.64,12,C0207,,S05,PO00942
2024-09-04 09:41:00,P044,187.96,19,C0332,PROMO022,S02,PO00943
2024-10-31 11:49:00,P003,32.24,10,C0152,,S19,PO00944
2024-11-29 16:58:00,P019,209.3,5,C0114,,S17,PO00945
2024-03-23 13:56:00,P047,132.25,3,C0075,,S12,PO00946
2024-04-08 20:21:00,P051,343.66,12,C0104,,S11,PO00947
2024-02-11 09:00:00,P039,243.67,20,C0140,PROMO034,S06,PO00948
2024-09-03 17:16:00,P056,286.09,13,C0499,,S11,PO00949
2024-02-26 19:33:00,P023,66.29,11,C0366,,S08,PO00950
2024-11-03 12:28:00,P076,90.84,17,C0180,,S13,PO00951
2024-10-03 12:15:00,P040,73.39,13,C0302,,S05,PO00952
2024-06-16 17:15:00,P023,58.38,13,C0002,,S19,PO00953
2024-09-29 16:58:00,P051,339.1,14,C0034,,S06,PO00954
2024-06-29 14:43:00,P078,177.19,7,C0326,,S20,PO00955
2024-03-18 14:31:00,P029,122.83,19,,PROMO016,S05,PO00956
2024-05-04 08:36:00,P043,304.28,10,C0080,,S08,PO00957
2024-05-08 13:46:00,P045,55.57,21,C0172,PROMO036,S03,PO00958
2024-02-14 08:22:00,P043,309.88,11,C0458,,S01,PO00959
2024-01-27 17:32:00,P034,47.4,15,C0256,PROMO014,S03,PO00960
2024-07-10 18:56:00,P045,56.97,16,C0263,,S04,PO00961
2024-10-20 14:15:00,P001,146.66,10,C0050,,S13,PO00962
2024-06-02 10:14:00,P057,29.25,20,C0430,,S06,PO00963
2024-03-11 10:57:00,P053,244.99,4,,,S13,PO00964
2024-04-14 08:13:00,P045,56.66,18,C0385,,S04,PO00965
2024-06-06 11:20:00,P062,303.08,7,C0167,PROMO026,S15,PO00966
2024-03-14 10:46:00,P010,181.27,14,C0035,,S10,PO00967
2024-02-10 18:27:00,P003,32.83,12,C0327,,S09,PO00968
2024-07-05 09:57:00,P014,154.14,9,C0076,,S11,PO00969
2024-08-02 19:21:00,P022,125.3,21,C0385,,S06,PO00970
2024-07-21 17:24:00,P010,190.56,10,C0096,,S11,PO00971
2024-12-09 15:45:00,P077,303.7,12,C0032,PROMO032,S14,PO00972
2024-08-16 16:01:00,P022,132.3,19,C0445,,S06,PO00973
2024-11-19 08:16:00,P007,151.06,5,C0104,,S11,PO00974
2024-06-16 17:10:00,P027,129.47,17,C0195,,S14,PO00975
2024-09-30 17:47:00,P071,192.51,7,C0272,,S10,PO00976
2024-02-14 09:16:00,P039,222.54,18,C0244,,S04,PO00977
2024-02-16 18:43:00,P007,148.19,6,C0403,,S19,PO00978
2024-09-27 19:36:00,P071,210.68,7,,,S05,PO00979
2024-06-02 17:45:00,P007,171.49,3,C0370,,S01,PO00980
2024-06-29 10:01:00,P055,242.4,14,C0090,,S10,PO00981
2024-07-02 10:42:00,P077,328.72,11,C0492,,S07,PO00982
2024-07-18 11:35:00,P013,125.31,17,C0027,,S07,PO00983
2024-07-07 13:00:00,P022,124.85,21,C0299,,S03,PO00984
2024-09-22 13:15:00,P061,126.93,16,C0119,,S10,PO00985
2024-05-27 14:40:00,P051,304.92,12,C0483,,S16,PO00986
2024-06-02 17:13:00,P034,49.44,12,C0094,,S18,PO00987
2024-03-08 20:25:00,P050,196.81,9,C0190,,S12,PO00988
2024-04-17 08:11:00,P049,118.58,14,C0379,,S06,PO00989
2024-08-23 17:20:00,P058,19.59,9,C0046,,S09,PO00990
2024-03-06 17:08:00,P057,28.01,18,C0270,PROMO037,S08,PO00991
2024-05-09 11:19:00,P035,124.7,11,C0064,,S05,PO00992
2024-09-24 15:01:00,P013,123.71,13,C0088,,S12,PO00993
2024-02-13 20:45:00,P070,220.89,14,C0424,,S19,PO00994
2024-10-04 09:11:00,P030,241.09,8,C0063,,S13,PO00995
2024-03-11 10:05:00,P067,297.54,19,C0429,,S18,PO00996
2024-02-22 18:36:00,P061,134.98,12,C0242,,S16,PO00997
2024-03-09 14:52:00,P039,228.47,14,C0081,,S13,PO00998
2024-04-02 13:16:00,P005,294.72,14,,,S19,PO00999
2024-04-15 15:34:00,P067,302.49,19,C0151,,S04,PO01000
2024-01-14 17:11:00,P058,19.55,8,C0178,,S06,PO01001
2024-01-10 17:16:00,P028,210.24,7,C0130,PROMO002,S02,PO01002
2024-09-13 19:38:00,P055,230.89,19,C0446,PROMO004,S07,PO01003
2024-05-11 09:04:00,P019,202.35,3,C0265,,S11,PO01004
2024-11-25 09:05:00,P009,159.51,14,C0090,,S13,PO01005
2024-11-24 09:07:00,P072,86.95,16,C0407,,S18,PO01006
2024-05-03 12:35:00,P042,49.36,10,C0283,,S17,PO01007
2024-08-29 12:21:00,P059,233.28,17,,PROMO003,S14,PO01008
2024-06-15 11:23:00,P015,26.04,13,C0425,,S05,PO01009
2024-07-07 19:21:00,P019,209.66,6,C0103,,S04,PO01010
2024-05-24 10:49:00,P073,115.34,13,C0293,PROMO002,S18,PO01011
2024-03-10 12:56:00,P045,52.83,19,C0421,,S09,PO01012
2024-01-18 15:27:00,P050,171.84,9,C0498,,S19,PO01013
2024-10-09 17:45:00,P078,193.0,9,C0485,,S02,PO01014
2024-02-01 17:25:00,P023,61.87,11,C0283,,S13,PO01015
2024-08-19 14:28:00,P019,222.85,6,C0412,,S02,PO01016
2024-10-15 12:01:00,P051,307.13,12,C0340,,S08,PO01017
2024-10-17 10:49:00,P007,155.77,6,C0487,,S09,PO01018
2024-09-10 15:07:00,P048,93.1,8,C0021,,S11,PO01019
2024-05-18 09:57:00,P039,229.54,16,C0319,,S09,PO01020
2024-01-13 15:24:00,P063,278.85,16,C0101,,S08,PO01021
2024-10-05 18:53:00,P018,260.16,18,C0454,PROMO038,S11,PO01022
2024-02-03 12:56:00,P035,120.03,13,C0427,,S20,PO01023
2024-01-13 10:28:00,P012,317.98,20,C0193,,S15,PO01024
2024-07-04 17:11:00,P028,238.35,7,C0417,,S16,PO01025
2024-09-14 12:06:00,P067,333.78,17,C0383,,S02,PO01026
2024-03-28 19:15:00,P066,122.17,16,C0163,,S03,PO01027
2024-01-05 18:09:00,P040,80.22,15,C0139,PROMO015,S17,PO01028
2024-06-26 17:55:00,P073,132.12,11,C0030,,S06,PO01029
2024-08-27 11:20:00,P025,16.51,11,C0206,,S02,PO01030
2024-04-17 17:36:00,P032,219.13,16,C0034,,S15,PO01031
2024-05-30 18:15:00,P007,155.66,3,C0370,,S07,PO01032
2024-04-13 12:41:00,P036,91.17,13,C0378,,S15,PO01033
2026-07-14 00:00:00,P065,311.73,11,C0407,,S04,PO01034
2024-10-10 15:34:00,P004,237.42,6,C0248,,S12,PO01035
2024-03-18 18:41:00,P063,285.47,18,C0457,,S06,PO01036
2024-03-11 15:40:00,P061,134.75,13,C0359,,S12,PO01037
2024-06-14 12:28:00,P021,142.59,14,C0265,,S03,PO01038
2024-01-04 09:15:00,P037,94.84,6,C0029,,S13,PO01039
2024-01-09 20:52:00,P007,151.54,5,C0167,,S19,PO01040
2024-03-03 16:54:00,P028,215.71,4,C0227,,S08,PO01041
2024-07-25 19:41:00,P027,144.26,19,C0420,PROMO033,S17,PO01042
2024-12-19 17:00:00,P003,32.63,8,C0010,,S16,PO01043
2024-12-12 15:34:00,P017,200.6,7,C0178,,S20,PO01044
2024-09-02 14:25:00,P002,218.92,15,C0230,,S09,PO01045
2024-02-28 16:03:00,P078,183.52,11,C0313,,S09,PO01046
2024-02-18 15:39:00,P055,233.1,18,C0358,PROMO027,S15,PO01047
2024-02-20 18:33:00,P033,200.97,14,C0224,,S15,PO01048
2024-03-20 16:46:00,P039,235.09,16,,,S20,PO01049
2024-07-13 13:48:00,P051,297.98,14,C0105,,S01,PO01050
2024-08-29 14:48:00,P066,123.78,18,C0290,PROMO030,S10,PO01051
2024-07-04 14:53:00,P014,163.95,12,C0066,PROMO022,S11,PO01052
2024-06-04 12:20:00,P036,95.21,11,C0333,,S09,PO01053
2024-07-24 11:35:00,P034,52.9,14,C0306,,S07,PO01054
2024-10-26 14:56:00,P020,76.34,10,,,S08,PO01055
2024-09-22 17:40:00,P008,58.56,18,C0414,,S11,PO01056
2024-01-10 13:26:00,P018,295.93,21,,PROMO003,S10,PO01057
2024-08-18 12:29:00,P034,47.37,17,C0415,PROMO033,S13,PO01058
2024-03-09 17:56:00,P005,279.24,15,C0195,,S11,PO01059
2024-05-26 11:49:00,P029,109.85,23,,,S16,PO01060
2024-04-06 20:42:00,P046,123.97,11,,,S10,PO01061
2024-09-18 16:00:00,P022,140.65,15,C0186,,S10,PO01062
2024-08-06 12:27:00,P013,125.05,15,C0483,,S05,PO01063
2024-06-30 16:27:00,P034,49.2,15,C0188,,S11,PO01064
2024-07-16 16:28:00,P012,350.12,16,C0228,,S12,PO01065
2024-08-14 16:39:00,P029,112.59,21,C0315,,S14,PO01066
2024-02-24 11:51:00,P043,271.24,13,C0381,,S09,PO01067
2024-07-16 10:52:00,P075,46.91,16,C0302,,S15,PO01068
2024-12-02 20:01:00,P016,253.53,11,C0482,,S02,PO01069
2024-11-10 11:08:00,P075,42.77,18,C0073,PROMO032,S16,PO01070
2024-03-03 11:18:00,P025,17.48,9,,,S04,PO01071
2024-03-21 14:35:00,P049,103.3,12,C0424,PROMO006,S02,PO01072
2024-07-15 19:03:00,P020,81.98,12,C0141,,S07,PO01073
2024-05-25 17:56:00,P044,191.1,19,C0469,PROMO022,S05,PO01074
2024-10-12 15:10:00,P041,270.44,12,C0185,,S03,PO01075
2024-09-27 19:23:00,P063,281.19,15,C0341,,S06,PO01076
2024-10-09 10:44:00,P041,299.65,14,C0005,PROMO033,S15,PO01077
2024-02-16 18:58:00,P036,93.55,12,C0173,PROMO019,S19,PO01078
2024-12-07 09:47:00,P021,156.06,14,,,S03,PO01079
2024-11-05 09:06:00,P017,194.62,10,C0445,,S14,PO01080
2024-02-07 18:08:00,P052,189.48,4,C0489,PROMO015,S13,PO01081
2024-01-04 14:19:00,P001,136.49,7,C0039,,S18,PO01082
2024-07-22 09:42:00,P026,245.66,8,C0383,,S01,PO01083
2024-06-14 14:03:00,P042,54.54,7,C0019,PROMO001,S01,PO01084
2024-05-14 16:30:00,P032,202.74,21,C0353,PROMO016,S10,PO01085
2024-12-24 09:01:00,P017,196.4,8,C0106,,S13,PO01086
2024-04-17 17:16:00,P065,303.55,12,C0314,,S06,PO01087
2024-04-28 09:05:00,P009,167.57,13,C0047,,S10,PO01088
27-06-2024 09:43,P038,71.08,10,C0467,,S17,PO01089
2024-01-03 13:21:00,P077,336.6,16,C0445,PROMO032,S05,PO01090
2024-11-27 20:47:00,P044,177.77,18,C0368,PROMO022,S07,PO01091
2024-07-29 12:31:00,P022,138.9,18,C0414,,S01,PO01092
2024-08-06 20:18:00,P030,215.39,10,C0230,,S05,PO01093
2024-12-22 15:47:00,P028,217.24,-4,C0023,PROMO028,S19,PO01094
2024-04-17 16:39:00,P065,295.94,10,C0174,,S04,PO01095
2024-12-02 16:01:00,P047,126.09,4,C0039,,S13,PO01096
2024-06-28 09:51:00,P033,180.26,15,,,S20,PO01097
2024-11-18 10:57:00,P007,172.06,4,C0050,,S04,PO01098
2024-04-12 14:12:00,P003,32.94,11,C0050,,S04,PO01099
2024-04-29 17:32:00,P054,254.67,20,C0455,,S13,PO01100
2024-12-01 20:34:00,P016,235.97,11,C0259,,S16,PO01101
2024-07-02 17:41:00,P020,83.42,9,C0211,,S01,PO01102
2024-01-31 18:44:00,P039,226.9,21,C0104,PROMO034,S17,PO01103
2024-08-13 09:15:00,P035,119.62,12,C0429,PROMO002,S04,PO01104
2024-05-24 20:10:00,P066,124.88,15,C0290,PROMO030,S04,PO01105
2024-08-01 11:24:00,P014,160.86,13,C0204,PROMO022,S20,PO01106
2024-03-12 12:48:00,P026,265.29,10,C0270,,S17,PO01107
2024-09-30 13:53:00,P026,241.86,5,C0367,,S14,PO01108
2024-08-30 17:14:00,P038,64.96,13,C0165,,S02,PO01109
2024-08-12 13:37:00,P071,187.55,9,,,S07,PO01110
2024-06-04 09:29:00,P062,317.16,6,C0241,PROMO026,S01,PO01111
2024-08-18 20:19:00,P002,219.9,18,C0092,,S04,PO01112
2024-12-12 17:44:00,P074,277.89,17,,,S05,PO01113
2024-02-22 18:37:00,P012,326.85,16,,,S03,PO01114
2024-02-22 17:47:00,P013,109.79,18,C0263,,S08,PO01115
2024-05-04 17:50:00,P059,228.79,18,C0304,,S09,PO01116
2024-03-04 20:51:00,P060,148.13,8,C0052,,S04,PO01117
2024-03-06 18:35:00,P023,65.41,9,C0041,,S10,PO01118
2024-12-03 18:00:00,P047,137.13,2,C0321,,S14,PO01119
2024-10-07 18:37:00,P015,26.89,12,C0098,,S02,PO01120
2024-07-28 19:09:00,P002,200.21,20,C0142,,S06,PO01121
2024-07-07 17:49:00,P043,280.32,9,C0367,,S15,PO01122
2024-03-25 08:46:00,P080,24.9,16,C0275,,S03,PO01123
2024-08-05 20:20:00,P048,101.93,4,C0351,,S06,PO01124
2024-08-23 17:07:00,P015,25.85,13,C0411,,S13,PO01125
2024-01-13 15:15:00,P059,229.63,17,C0395,PROMO027,S16,PO01126
2024-06-03 13:25:00,P054,248.37,20,C0171,,S04,PO01127
2024-09-20 08:52:00,P017,203.59,9,C0061,,S06,PO01128
2024-01-21 15:50:00,P014,165.86,12,C0495,PROMO022,S19,PO01129
2024-10-28 09:56:00,P057,28.78,20,C0186,,S20,PO01130
2024-04-03 17:09:00,P049,111.88,14,C0030,PROMO006,S05,PO01131
2024-12-07 14:22:00,P062,303.8,6,C0116,PROMO026,S14,PO01132
2024-04-11 19:47:00,P057,28.99,16,C0048,,S03,PO01133
2024-03-31 15:12:00,P034,47.27,13,C0322,,S01,PO01134
2024-08-07 15:22:00,P068,44.48,5,C0230,,S11,PO01135
2024-02-27 09:24:00,P067,0,19,,,S20,PO01136
2024-05-08 14:09:00,P013,117.29,16,C0444,,S08,PO01137
2024-01-06 20:57:00,P062,314.76,4,C0355,,S13,PO01138
2024-03-22 14:01:00,P020,74.92,10,C0056,,S01,PO01139
2024-03-05 08:16:00,P021,143.63,19,,PROMO010,S06,PO01140
2024-08-24 16:46:00,P010,195.93,9,,,S11,PO01141
2024-10-27 17:12:00,P031,52.52,14,C0285,PROMO031,S02,PO01142
2024-02-04 15:27:00,P065,302.57,11,C0388,PROMO009,S13,PO01143
2024-07-25 16:33:00,P031,55.89,12,C0081,,S15,PO01144
2024-04-24 11:42:00,P057,30.62,19,C0091,PROMO037,S16,PO01145
2024-07-22 14:48:00,P058,21.86,9,C0324,,S04,PO01146
2024-12-22 09:40:00,P064,97.77,5,C0019,,S04,PO01147
2024-04-26 11:31:00,P052,184.03,3,C0037,PROMO015,S18,PO01148
2024-02-25 10:47:00,P071,208.96,9,C0001,,S03,PO01149
2024-03-20 17:18:00,P078,,6,C0312,,S17,PO01150
2024-05-07 10:21:00,P072,89.44,15,C0212,,S15,PO01151
2024-12-21 11:03:00,P044,198.72,15,C0373,,S02,PO01152
2024-06-17 09:21:00,P029,114.02,24,C0340,PROMO016,S18,PO01153
2024-08-30 16:30:00,P080,24.97,13,C0485,,S12,PO01154
2024-04-10 09:51:00,P058,18.94,11,C0117,,S04,PO01155
2024-12-24 17:46:00,P029,126.56,21,C0350,PROMO016,S12,PO01156
2024-10-23 10:58:00,P038,73.54,12,,,S12,PO01157
2024-09-26 14:11:00,P014,157.52,7,C0047,,S06,PO01158
2024-04-15 17:42:00,P064,91.02,5,C0144,,S14,PO01159
2024-04-09 09:08:00,P014,156.51,13,C0201,PROMO022,S07,PO01160
2024-04-23 16:14:00,P016,229.95,8,C0403,,S07,PO01161
2024-08-29 16:48:00,P059,243.07,19,C0347,PROMO008,S04,PO01162
2024-09-26 10:50:00,P054,274.22,18,C0048,,S19,PO01163
2024-01-20 17:47:00,P016,255.87,8,C0462,,S15,PO01164
2024-07-14 14:13:00,P076,99.51,16,,,S05,PO01165
2024-04-07 19:04:00,P064,90.42,4,C0005,,S17,PO01166
2024-02-14 16:41:00,P007,151.11,6,C0444,,S19,PO01167
2024-05-10 17:56:00,P062,297.08,6,C0178,PROMO026,S05,PO01168
2024-03-02 10:45:00,P014,162.83,9,C0397,,S20,PO01169
2024-01-31 19:46:00,P078,195.96,7,C0330,,S17,PO01170
2024-11-28 12:57:00,P050,170.58,10,C0429,,S20,PO01171
2024-06-10 12:29:00,P032,189.08,20,C0281,,S13,PO01172
2024-02-24 10:12:00,P044,172.24,16,C0302,,S15,PO01173
2024-07-06 17:48:00,P018,291.66,17,C0142,,S14,PO01174
2024-01-11 14:33:00,P078,180.96,7,,,S10,PO01175
2024-09-11 20:29:00,P071,199.02,6,C0322,,S18,PO01176
2024-11-08 16:50:00,P028,236.39,7,C0206,,S07,PO01177
2024-11-23 10:22:00,P080,24.8,16,C0298,,S12,PO01178
2024-01-26 18:18:00,P017,198.72,9,C0183,,S17,PO01179
2024-06-17 08:18:00,P070,251.62,15,C0119,PROMO037,S12,PO01180
2024-01-16 14:06:00,P072,91.41,12,C0492,,S19,PO01181
2024-08-07 12:04:00,P074,303.24,16,C0428,,S18,PO01182
2024-05-12 13:14:00,P037,97.03,3,C0433,,S01,PO01183
2024-08-29 12:29:00,P067,332.73,13,C0110,,S01,PO01184
2024-07-23 14:32:00,P049,110.07,14,C0149,,S02,PO01185
2024-02-15 09:37:00,P008,56.8,19,C0205,,S09,PO01186
2024-03-12 19:09:00,P021,135.49,17,C0294,,S09,PO01187
2024-09-02 13:25:00,P019,216.44,4,C0064,,S10,PO01188
2024-10-04 10:22:00,P027,134.15,20,C0368,PROMO033,S15,PO01189
2024-07-01 18:08:00,P014,153.73,11,C0230,,S18,PO01190
2024-09-25 09:50:00,P050,196.09,8,C0244,,S17,PO01191
2024-04-29 18:05:00,P037,89.58,3,C0049,,S13,PO01192
2024-11-18 09:38:00,P050,177.72,10,C0427,,S11,PO01193
2024-05-08 18:27:00,P071,202.47,5,C0056,,S01,PO01194
2024-07-28 19:12:00,P033,190.4,18,C0454,PROMO040,S08,PO01195
2024-12-21 18:54:00,P048,104.13,6,C0202,,S07,PO01196
2024-05-22 19:30:00,P038,66.08,11,C0460,,S06,PO01197
2024-09-14 15:22:00,P010,202.19,9,C0192,,S06,PO01198
2024-01-31 10:39:00,P066,124.53,18,C0387,PROMO030,S02,PO01199
2024-11-16 12:02:00,P055,232.07,17,C0286,,S18,PO01200
2024-10-20 14:20:00,P034,53.68,12,C0134,,S06,PO01201
2024-02-13 11:27:00,P075,49.33,15,C0262,,S01,PO01202
2024-06-16 17:51:00,P043,275.88,12,C0478,,S05,PO01203
2024-10-28 13:22:00,P006,80.72,14,C0158,,S11,PO01204
2024-03-25 18:04:00,P077,291.24,18,C0309,PROMO006,S16,PO01205
2024-04-03 12:50:00,P074,321.55,19,C0367,,S03,PO01206
2024-01-31 18:22:00,P041,274.43,10,,,S08,PO01207
2024-06-28 20:20:00,P024,343.37,14,,,S03,PO01208
2024-02-07 11:49:00,P065,297.67,10,C0164,,S14,PO01209
2026-12-11 00:00:00,P070,224.83,13,,,S13,PO01210
2024-02-17 16:56:00,P012,357.5,13,C0358,,S08,PO01211
2024-07-23 16:46:00,P028,210.17,5,C0340,,S11,PO01212
2024-03-09 15:39:00,P047,142.37,5,C0301,,S07,PO01213
2024-01-16 09:51:00,P080,,16,,,S16,PO01214
2024-02-08 16:45:00,P072,96.15,13,C0010,,S04,PO01215
2024-06-20 16:39:00,P045,57.09,18,C0247,PROMO036,S20,PO01216
2024-03-17 19:58:00,P080,24.64,16,C0250,,S02,PO01217
2024-11-20 13:15:00,P042,53.64,7,C0391,,S04,PO01218
2024-10-31 09:06:00,P050,180.99,8,C0263,,S18,PO01219
2024-01-29 14:52:00,P037,85.87,5,C0026,,S17,PO01220
2024-06-01 12:16:00,P048,98.95,8,,,S17,PO01221
2024-06-06 10:52:00,P058,20.54,4,C0499,,S02,PO01222
2024-03-17 09:22:00,P038,67.23,11,C0198,,S11,PO01223
2026-02-21 00:00:00,P066,131.82,15,C0085,,S04,PO01224
2024-08-06 13:34:00,P022,136.76,21,,,S01,PO01225
2024-11-25 17:23:00,P009,179.84,10,C0216,,S07,PO01226
2024-08-05 20:29:00,P055,220.22,18,C0211,PROMO004,S18,PO01227
2024-01-12 10:48:00,P056,302.96,13,C0158,PROMO008,S01,PO01228
2024-09-29 16:05:00,P059,229.57,18,C0340,,S02,PO01229
2024-11-12 13:02:00,P012,332.31,-14,C0076,,S02,PO01230
2024-02-24 08:36:00,P023,59.27,12,C0258,,S18,PO01231
2024-06-30 14:45:00,P010,196.89,10,C0234,,S09,PO01232
2024-01-31 15:58:00,P053,255.77,8,C0462,PROMO021,S13,PO01233
2024-09-12 17:47:00,P056,277.08,13,C0324,,S01,PO01234
2024-12-12 16:58:00,P050,195.82,6,C0122,,S18,PO01235
2024-10-08 16:34:00,P001,151.46,7,C0065,,S19,PO01236
2024-06-30 17:21:00,P006,70.96,18,C0075,,S12,PO01237
2024-03-27 10:11:00,P065,321.1,13,C0109,,S10,PO01238
2024-06-13 20:49:00,P039,216.1,24,C0289,PROMO034,S15,PO01239
2024-08-01 09:37:00,P049,112.85,14,C0405,,S01,PO01240
2024-11-26 19:55:00,P061,139.21,12,C0161,,S18,PO01241
2024-02-19 13:09:00,P029,121.57,18,C0140,,S13,PO01242
2024-07-09 19:11:00,P070,224.87,18,C0303,,S05,PO01243
2024-10-07 12:09:00,P039,235.31,20,C0012,PROMO034,S18,PO01244
2024-03-26 12:51:00,P072,87.26,-13,C0145,,S04,PO01245
2024-09-16 19:13:00,P006,75.83,14,C0006,,S19,PO01246
2024-04-30 10:34:00,P077,291.54,15,C0088,PROMO032,S10,PO01247
2024-12-02 18:30:00,P027,135.35,16,C0353,,S07,PO01248
2024-03-07 19:35:00,P053,242.92,8,C0165,PROMO020,S06,PO01249
2024-05-14 19:13:00,P029,110.06,24,C0259,,S07,PO01250
2024-11-21 10:23:00,P015,24.97,14,C0186,,S19,PO01251
2024-10-16 15:46:00,P007,146.98,9,C0473,,S18,PO01252
2024-01-24 08:17:00,P010,197.52,8,C0298,,S03,PO01253
2024-06-10 18:21:00,P033,182.9,19,C0101,,S07,PO01254
2024-02-11 19:58:00,P075,45.17,15,C0499,,S11,PO01255
2024-08-24 12:07:00,P046,118.21,14,C0132,,S08,PO01256
2024-04-09 12:32:00,P013,122.73,15,C0292,,S20,PO01257
2024-06-23 17:56:00,P009,175.31,8,C0199,,S11,PO01258
2024-04-01 14:38:00,P063,270.56,18,C0462,,S11,PO01259
2024-01-07 13:27:00,P079,74.03,13,C0314,,S19,PO01260
2024-12-29 17:57:00,P020,85.08,10,C0374,,S11,PO01261
2024-09-19 14:06:00,P055,212.5,17,C0173,,S01,PO01262
2024-02-27 16:47:00,P041,281.61,15,C0227,PROMO033,S14,PO01263
2024-02-08 14:14:00,P036,95.95,13,C0138,PROMO019,S11,PO01264
2024-07-09 11:50:00,P062,286.04,6,C0474,,S15,PO01265
2024-01-22 10:36:00,P046,132.63,15,C0313,,S16,PO01266
2024-09-14 19:53:00,P071,210.4,8,C0112,,S06,PO01267
2024-08-09 09:08:00,P078,188.2,8,C0084,,S09,PO01268
2024-12-14 08:09:00,P018,278.66,16,C0202,,S09,PO01269
2024-04-20 13:43:00,P010,188.5,9,C0078,,S01,PO01270
2024-08-24 10:31:00,P065,329.92,11,C0032,,S19,PO01271
2024-07-15 08:07:00,P075,49.84,12,C0415,,S19,PO01272
2024-03-27 10:49:00,P028,239.97,6,C0267,PROMO002,S18,PO01273
2024-05-31 09:45:00,P070,218.96,15,C0484,,S05,PO01274
2024-10-21 18:34:00,P047,142.9,3,C0402,,S08,PO01275
2024-08-06 19:39:00,P076,94.62,14,C0298,,S05,PO01276
2024-03-19 19:16:00,P060,153.55,9,,,S17,PO01277
2024-10-15 19:48:00,P012,344.79,16,C0407,,S12,PO01278
2024-12-06 12:09:00,P065,326.01,9,C0011,,S08,PO01279
2024-08-26 15:09:00,P079,82.58,10,C0170,,S17,PO01280
2024-08-20 10:10:00,P018,273.21,22,C0164,PROMO038,S06,PO01281
2024-08-05 14:55:00,P073,117.43,19,C0496,PROMO002,S12,PO01282
09-09-2024 19:55,P006,71.61,20,C0225,,S16,PO01283
2024-12-08 11:51:00,P030,212.97,15,C0065,,S09,PO01284
2024-01-22 20:10:00,P048,102.5,8,C0044,PROMO010,S07,PO01285
2024-03-30 15:08:00,P067,310.08,20,C0370,,S13,PO01286
2024-11-28 14:54:00,P061,120.26,13,C0466,,S02,PO01287
2024-04-02 09:27:00,P006,80.12,11,C0332,,S04,PO01288
2024-05-22 15:14:00,P067,290.2,18,C0281,,S09,PO01289
2024-01-23 15:31:00,P075,0,17,C0179,PROMO032,S13,PO01290
2024-11-28 14:20:00,P049,111.86,13,C0375,,S19,PO01291
2024-04-08 14:06:00,P010,191.12,9,,,S09,PO01292
2024-03-07 20:38:00,P049,106.53,13,C0229,,S17,PO01293
2024-03-31 08:45:00,P052,168.68,5,C0362,,S12,PO01294
2024-08-25 18:47:00,P063,286.17,20,C0494,,S20,PO01295
2024-09-10 20:49:00,P001,148.86,4,,,S05,PO01296
2024-05-24 10:55:00,P057,27.88,20,C0236,PROMO024,S03,PO01297
2024-03-30 19:11:00,P066,125.43,17,C0217,PROMO030,S05,PO01298
2024-06-24 19:31:00,P024,368.58,11,C0162,,S12,PO01299
2024-04-25 10:33:00,P078,176.4,9,C0122,,S08,PO01300
2024-06-30 16:04:00,P054,277.49,15,C0339,,S04,PO01301
2024-12-11 11:21:00,P062,320.51,7,C0491,PROMO026,S07,PO01302
2024-04-30 19:52:00,P076,100.99,19,C0166,,S14,PO01303
2024-05-16 17:58:00,P003,36.52,10,C0250,,S02,PO01304
2024-02-15 13:07:00,P017,205.21,-9,C0165,,S05,PO01305
2024-06-26 09:10:00,P066,134.57,15,C0041,,S19,PO01306
2024-05-02 13:43:00,P019,227.05,1,C0058,,S06,PO01307
